0,Electricity:Facility [kW](Hourly),Fans:Electricity [kW](Hourly),Cooling:Electricity [kW](Hourly),Heating:Electricity [kW](Hourly),InteriorLights:Electricity [kW](Hourly),InteriorEquipment:Electricity [kW](Hourly),Gas:Facility [kW](Hourly),Heating:Gas [kW](Hourly),InteriorEquipment:Gas [kW](Hourly),Water Heater:WaterSystems:Gas [kW](Hourly),Class,theft
4695,42.37731503,3.586220833,0.733831347,0.0,9.179850659,26.9147,61.68304626,0.0,50.0982,11.58484626,FullServiceRestaurant,Normal
4696,42.8586444,3.586220833,1.205212907,0.0,9.179850659,26.9147,64.02406534,0.0,50.0982,13.92586534,FullServiceRestaurant,Normal
4697,44.50375787,3.586220833,2.846183093,0.0,9.179850659,26.9147,69.33004855,0.0,50.0982,19.23184855,FullServiceRestaurant,Normal
4698,36.04082802,3.586220833,1.721719232,0.0,9.179850659,19.4245,52.04677547,0.0,33.3988,18.64797547,FullServiceRestaurant,Normal
4699,34.57183197,3.586220833,0.293317595,0.0,9.179850659,19.4245,50.8556646,0.0,33.3988,17.4568646,FullServiceRestaurant,Normal
4700,34.17926225,3.586220833,0.0,0.0,9.179850659,19.4245,43.69741152,0.0,25.0491,18.64831152,FullServiceRestaurant,Normal
4701,34.04194287,3.586220833,0.0,0.0,9.179850659,19.4245,30.65953993,0.038891159,16.6994,13.92124877,FullServiceRestaurant,Normal
4702,39.01440146,3.586220833,0.0,0.0,9.179850659,19.4245,19.41714447,0.653923211,8.3497,10.41352126,FullServiceRestaurant,Normal
4703,22.29241255,3.586220833,0.0,0.0,4.58992533,8.1892,23.10932298,12.84268589,3.33988,6.926757087,FullServiceRestaurant,Normal
4704,1.680592747,0.0,0.0,0.0,0.172823006,0.846078389,0.379525494,0.0,0.377266333,0.002259161,FullServiceRestaurant,Theft1
4705,1.683675114,0.0,0.0,0.0,0.172823006,0.846078389,0.444144342,0.0,0.377266333,0.066878008,FullServiceRestaurant,Theft1
4706,1.684752795,0.0,0.0,0.0,0.172823006,0.846078389,0.379525494,0.0,0.377266333,0.002259161,FullServiceRestaurant,Theft1
4707,1.701690791,0.0,0.0,0.0,0.172823006,0.846078389,0.444145011,0.0,0.377266333,0.066878677,FullServiceRestaurant,Theft1
4708,2.05175075,0.405092514,0.0,0.0,0.518469017,0.925036067,3.951852045,3.006427051,0.943165834,0.002259161,FullServiceRestaurant,Theft1
4709,3.854314222,0.405092514,0.001490493,0.0,1.036938034,2.19415365,4.956112116,2.48339388,1.886331667,0.586386568,FullServiceRestaurant,Theft1
4710,4.697550373,0.405092514,0.001595009,0.0,1.036938034,3.04023204,4.644985393,1.16409377,2.829497501,0.651394122,FullServiceRestaurant,Theft1
4711,4.697432073,0.405092514,0.0,0.0,1.036938034,3.04023204,5.413971727,1.054851615,3.772663334,0.586456778,FullServiceRestaurant,Theft1
4712,3.853394295,0.405092514,0.0,0.0,1.036938034,2.19415365,4.8710327,1.455087952,2.829497501,0.586447248,FullServiceRestaurant,Theft1
4713,4.703300894,0.405092514,0.000677964,0.0,1.036938034,3.04023204,7.147890085,0.460254919,4.715829168,1.971805998,FullServiceRestaurant,Theft1
4714,4.783449526,0.405092514,0.0,0.0,1.036938034,3.04023204,6.663477725,0.041849017,4.715829168,1.90579954,FullServiceRestaurant,Theft1
4715,4.709594091,0.405092514,0.000597261,0.0,1.036938034,3.04023204,6.288753483,0.0,4.715829168,1.572924315,FullServiceRestaurant,Theft1
4716,3.859808738,0.405092514,0.0,0.0,1.036938034,2.19415365,5.349690611,0.004392535,3.772663334,1.572634741,FullServiceRestaurant,Theft1
4717,3.860524472,0.405092514,0.0,0.0,1.036938034,2.19415365,4.012334828,0.006524227,2.829497501,1.1763131,FullServiceRestaurant,Theft1
4718,3.85828203,0.405092514,0.0,0.0,1.036938034,2.19415365,4.94899152,0.0,3.772663334,1.176328186,FullServiceRestaurant,Theft1
4719,4.69901885,0.405092514,0.002126097,0.0,1.036938034,3.04023204,6.83537974,0.0,5.658995002,1.176384739,FullServiceRestaurant,Theft1
4720,4.702484578,0.405092514,0.003414184,0.0,1.036938034,3.04023204,7.231298181,0.0,5.658995002,1.572303179,FullServiceRestaurant,Theft1
4721,4.756961005,0.405092514,0.056848801,0.0,1.036938034,3.04023204,7.564968926,0.0,5.658995002,1.905973925,FullServiceRestaurant,Theft1
4722,3.87235979,0.405092514,0.001806642,0.0,1.036938034,2.19415365,5.747217812,0.002846423,3.772663334,1.971708055,FullServiceRestaurant,Theft1
4723,3.867172285,0.405092514,0.0,0.0,1.036938034,2.19415365,5.279917586,0.0,3.772663334,1.507254251,FullServiceRestaurant,Theft1
4724,3.856119048,0.405092514,0.000196764,0.0,1.036938034,2.19415365,4.917181353,0.115877953,2.829497501,1.971805899,FullServiceRestaurant,Theft1
4725,3.841228203,0.405092514,0.0,0.0,1.036938034,2.19415365,4.160455018,0.701763022,1.886331667,1.572360328,FullServiceRestaurant,Theft1
4726,4.404621676,0.405092514,0.0,0.0,1.036938034,2.19415365,2.69616617,0.970556926,0.943165834,0.782443411,FullServiceRestaurant,Theft1
4727,2.516381424,0.405092514,0.0,0.0,0.518469017,0.925036067,3.451682452,2.095251852,0.377266333,0.979164267,FullServiceRestaurant,Theft1
4728,14.8687892,0.0,0.0,0.0,1.52997511,7.4902,3.35988,0.0,3.33988,0.02,FullServiceRestaurant,Normal
4729,14.89305369,0.0,0.0,0.0,1.52997511,7.4902,3.931964547,0.0,3.33988,0.592084547,FullServiceRestaurant,Normal
4730,14.89040239,0.0,0.0,0.0,1.52997511,7.4902,3.35988,0.0,3.33988,0.02,FullServiceRestaurant,Normal
4731,15.02212587,0.0,0.0,0.0,1.52997511,7.4902,3.931970426,0.0,3.33988,0.592090426,FullServiceRestaurant,Normal
4732,18.10813225,3.586220833,0.0,0.0,4.58992533,8.1892,48.30001422,39.93031422,8.3497,0.02,FullServiceRestaurant,Normal
4733,34.08721639,3.586220833,0.010813797,0.0,9.179850659,19.4245,50.47013056,28.57878329,16.6994,5.19194727,FullServiceRestaurant,Normal
4734,41.59681028,3.586220833,0.009333519,0.0,9.179850659,26.9147,55.34121552,9.28009863,25.0491,21.01201689,FullServiceRestaurant,Normal
4735,41.62411169,3.586220833,0.0,0.0,9.179850659,26.9147,55.14114449,3.098659254,33.3988,18.64368524,FullServiceRestaurant,Normal
4736,34.15143497,3.586220833,0.0,0.0,9.179850659,19.4245,41.2899187,0.640735868,25.0491,15.60008283,FullServiceRestaurant,Normal
4737,41.64642737,3.586220833,0.0034721,0.0,9.179850659,26.9147,56.0354839,0.856590068,41.7485,13.43039383,FullServiceRestaurant,Normal
4738,42.62759017,3.586220833,0.223261987,0.0,9.179850659,26.9147,57.4444898,0.010781965,41.7485,15.68520784,FullServiceRestaurant,Normal
4739,43.3635708,3.586220833,1.59829572,0.0,9.179850659,26.9147,55.67144453,0.0,41.7485,13.92294453,FullServiceRestaurant,Normal
4740,35.37130906,3.586220833,1.133670826,0.0,9.179850659,19.4245,44.98594385,0.0,33.3988,11.58714385,FullServiceRestaurant,Normal
4741,34.40562472,3.586220833,0.171107143,0.0,9.179850659,19.4245,35.4644867,0.0,25.0491,10.4153867,FullServiceRestaurant,Normal
4742,34.22596805,3.586220833,0.0,0.0,9.179850659,19.4245,43.82721765,0.013308479,33.3988,10.41510917,FullServiceRestaurant,Normal
4743,42.0766054,3.586220833,0.446970889,0.0,9.179850659,26.9147,60.51162639,0.0,50.0982,10.41342639,FullServiceRestaurant,Normal
4744,42.61802915,3.586220833,0.987337444,0.0,9.179850659,26.9147,64.02321345,0.0,50.0982,13.92501345,FullServiceRestaurant,Normal
4745,43.7938619,3.586220833,2.157606363,0.0,9.179850659,26.9147,68.74756715,0.0,50.0982,18.64936715,FullServiceRestaurant,Normal
4746,35.80546299,3.586220833,1.491928463,0.0,9.179850659,19.4245,54.40903616,0.0,33.3988,21.01023616,FullServiceRestaurant,Normal
4747,34.82148672,3.586220833,0.543396773,0.0,9.179850659,19.4245,50.27369197,0.0,33.3988,16.87489197,FullServiceRestaurant,Normal
4748,34.18001115,3.586220833,0.0,0.0,9.179850659,19.4245,43.70706911,0.010701762,25.0491,18.64726735,FullServiceRestaurant,Normal
4749,34.03177018,3.586220833,0.0,0.0,9.179850659,19.4245,32.60958411,0.224229782,16.6994,15.68595433,FullServiceRestaurant,Normal
4750,38.99969515,3.586220833,0.0,0.0,9.179850659,19.4245,23.37564226,6.357894431,8.3497,8.668047825,FullServiceRestaurant,Normal
4751,22.28318869,3.586220833,0.0,0.0,4.58992533,8.1892,25.94710046,15.68079678,3.33988,6.926423675,FullServiceRestaurant,Normal
4752,14.86605475,0.0,0.0,0.0,1.52997511,7.4902,3.931929051,0.0,3.33988,0.592049051,FullServiceRestaurant,Normal
4753,14.89046057,0.0,0.0,0.0,1.52997511,7.4902,3.35988,0.0,3.33988,0.02,FullServiceRestaurant,Normal
4754,14.9034345,0.0,0.0,0.0,1.52997511,7.4902,3.931934991,0.0,3.33988,0.592054991,FullServiceRestaurant,Normal
4755,15.61165087,0.0,0.0,0.0,1.52997511,7.4902,3.35988,0.0,3.33988,0.02,FullServiceRestaurant,Normal
4756,18.700417,3.586220833,0.0,0.0,4.58992533,8.1892,34.68437753,26.31467753,8.3497,0.02,FullServiceRestaurant,Normal
4757,34.35314824,3.586220833,0.013425757,0.0,9.179850659,19.4245,47.50229066,25.03618032,16.6994,5.766710342,FullServiceRestaurant,Normal
4758,41.5904554,3.586220833,0.021933281,0.0,9.179850659,26.9147,61.52025822,16.04396845,25.0491,20.42718978,FullServiceRestaurant,Normal
4759,41.59532885,3.586220833,0.002386216,0.0,9.179850659,26.9147,65.02077335,12.9769726,33.3988,18.64500074,FullServiceRestaurant,Normal
4760,34.12082486,3.586220833,0.0,0.0,9.179850659,19.4245,51.03519752,10.29966969,25.0491,15.68642783,FullServiceRestaurant,Normal
4761,41.62198847,3.586220833,0.008869545,0.0,9.179850659,26.9147,66.24383819,11.15218912,41.7485,13.34314907,FullServiceRestaurant,Normal
4762,42.32573935,3.586220833,0.0,0.0,9.179850659,26.9147,62.01582061,4.581942708,41.7485,15.6853779,FullServiceRestaurant,Normal
4763,41.67110776,3.586220833,0.0,0.0,9.179850659,26.9147,55.6682353,0.0,41.7485,13.9197353,FullServiceRestaurant,Normal
4764,34.15371265,3.586220833,0.0,0.0,9.179850659,19.4245,45.03333388,0.048057151,33.3988,11.58647673,FullServiceRestaurant,Normal
4765,34.16693376,3.586220833,0.0,0.0,9.179850659,19.4245,35.67893408,0.217048095,25.0491,10.41278599,FullServiceRestaurant,Normal
4766,34.16139883,3.586220833,0.0,0.0,9.179850659,19.4245,44.2226617,0.409898713,33.3988,10.41396298,FullServiceRestaurant,Normal
4767,41.60896747,3.586220833,0.019333614,0.0,9.179850659,26.9147,60.51125413,0.0,50.0982,10.41305413,FullServiceRestaurant,Normal
4768,41.68227228,3.586220833,0.077488581,0.0,9.179850659,26.9147,64.02089919,0.0,50.0982,13.92269919,FullServiceRestaurant,Normal
4769,41.96125142,3.586220833,0.369148464,0.0,9.179850659,26.9147,68.74491634,0.0,50.0982,18.64671634,FullServiceRestaurant,Normal
4770,34.0775255,3.586220833,0.0,0.0,9.179850659,19.4245,53.86023973,0.0359688,33.3988,20.42547093,FullServiceRestaurant,Normal
4771,34.0587549,3.586220833,0.0,0.0,9.179850659,19.4245,50.86325509,0.008649321,33.3988,17.45580577,FullServiceRestaurant,Normal
4772,33.99433599,3.586220833,0.0,0.0,9.179850659,19.4245,50.96267323,7.267857043,25.0491,18.64571618,FullServiceRestaurant,Normal
4773,33.97885483,3.586220833,0.0,0.0,9.179850659,19.4245,45.23548563,12.849073,16.6994,15.68701262,FullServiceRestaurant,Normal
4774,38.97770888,3.586220833,0.0,0.0,9.179850659,19.4245,32.37717277,15.35986592,8.3497,8.667606841,FullServiceRestaurant,Normal
4775,22.25967853,3.586220833,0.0,0.0,4.58992533,8.1892,33.83506804,23.56995879,3.33988,6.925229248,FullServiceRestaurant,Normal
4824,14.86669819,0.0,0.0,0.0,1.52997511,7.4902,3.35988,0.0,3.33988,0.02,FullServiceRestaurant,Normal
4825,14.89942946,0.0,0.0,0.0,1.52997511,7.4902,3.931933087,0.0,3.33988,0.592053087,FullServiceRestaurant,Normal
4826,14.91300076,0.0,0.0,0.0,1.52997511,7.4902,3.35988,0.0,3.33988,0.02,FullServiceRestaurant,Normal
4827,15.6470122,0.0,0.0,0.0,1.52997511,7.4902,3.35988,0.0,3.33988,0.02,FullServiceRestaurant,Normal
4828,18.74937938,3.586220833,0.0,0.0,4.58992533,8.1892,25.94843147,17.00664658,8.3497,0.592084886,FullServiceRestaurant,Normal
4829,34.35914725,3.586220833,0.011274584,0.0,9.179850659,19.4245,41.87697886,19.98536808,16.6994,5.192210781,FullServiceRestaurant,Normal
4830,41.578809,3.586220833,0.01644539,0.0,9.179850659,26.9147,61.42898057,15.95426089,25.0491,20.42561967,FullServiceRestaurant,Normal
4831,41.57869017,3.586220833,0.0,0.0,9.179850659,26.9147,67.25538348,15.20938474,33.3988,18.64719874,FullServiceRestaurant,Normal
4832,34.09489725,3.586220833,0.0,0.0,9.179850659,19.4245,57.14293345,16.40836118,25.0491,15.68547227,FullServiceRestaurant,Normal
4833,41.59772765,3.586220833,0.010217049,0.0,9.179850659,26.9147,72.47580644,17.38584497,41.7485,13.34146147,FullServiceRestaurant,Normal
4834,42.31110354,3.586220833,0.0,0.0,9.179850659,26.9147,65.83690063,8.40324267,41.7485,15.68515796,FullServiceRestaurant,Normal
4835,41.67000096,3.586220833,0.005149901,0.0,9.179850659,26.9147,55.08811593,0.0,41.7485,13.33961593,FullServiceRestaurant,Normal
4836,34.15344922,3.586220833,0.0,0.0,9.179850659,19.4245,45.61556116,0.051661528,33.3988,12.16509963,FullServiceRestaurant,Normal
4837,34.16558484,3.586220833,0.0,0.0,9.179850659,19.4245,35.89342174,0.432117862,25.0491,10.41220387,FullServiceRestaurant,Normal
4838,34.15987419,3.586220833,0.005336123,0.0,9.179850659,19.4245,44.5574001,0.745565,33.3988,10.4130351,FullServiceRestaurant,Normal
4839,41.60136263,3.586220833,0.023126999,0.0,9.179850659,26.9147,60.51258646,0.0,50.0982,10.41438646,FullServiceRestaurant,Normal
4840,41.61390669,3.586220833,0.014566184,0.0,9.179850659,26.9147,63.4369535,0.0,50.0982,13.3387535,FullServiceRestaurant,Normal
4841,41.96530679,3.586220833,0.367127714,0.0,9.179850659,26.9147,69.32399574,0.0,50.0982,19.22579574,FullServiceRestaurant,Normal
4842,34.09880417,3.586220833,0.0,0.0,9.179850659,19.4245,53.83632476,0.011991696,33.3988,20.42553307,FullServiceRestaurant,Normal
4843,34.08977522,3.586220833,0.0,0.0,9.179850659,19.4245,50.28315336,0.013124077,33.3988,16.87122928,FullServiceRestaurant,Normal
4844,34.02182128,3.586220833,0.0,0.0,9.179850659,19.4245,46.77973697,3.085663105,25.0491,18.64497387,FullServiceRestaurant,Normal
4845,35.06091791,3.586220833,0.0,0.0,9.179850659,19.4245,42.40279492,10.01824013,16.6994,15.68515478,FullServiceRestaurant,Normal
4846,38.99052658,3.586220833,0.0,0.0,9.179850659,19.4245,31.82977985,14.81310687,8.3497,8.666972981,FullServiceRestaurant,Normal
4847,22.27256926,3.586220833,0.0,0.0,4.58992533,8.1892,34.0863832,23.82259416,3.33988,6.923909046,FullServiceRestaurant,Normal
4848,14.85895751,0.0,0.0,0.0,1.52997511,7.4902,3.35988,0.0,3.33988,0.02,FullServiceRestaurant,Normal
4849,14.88282364,0.0,0.0,0.0,1.52997511,7.4902,3.931952161,0.0,3.33988,0.592072161,FullServiceRestaurant,Normal
4850,14.88873374,0.0,0.0,0.0,1.52997511,7.4902,3.35988,0.0,3.33988,0.02,FullServiceRestaurant,Normal
4851,15.05293527,0.0,0.0,0.0,1.52997511,7.4902,3.35988,0.0,3.33988,0.02,FullServiceRestaurant,Normal
4852,19.21760462,3.586220833,0.0,0.0,4.58992533,8.1892,38.60414725,29.66235198,8.3497,0.592095275,FullServiceRestaurant,Normal
4853,34.11382824,3.586220833,0.013751837,0.0,9.179850659,19.4245,47.91340334,26.02275695,16.6994,5.191246388,FullServiceRestaurant,Normal
4854,41.5823505,3.586220833,0.014845258,0.0,9.179850659,26.9147,44.50116676,14.26013978,25.0491,5.191926976,FullServiceRestaurant,Normal
4855,41.58961021,3.586220833,0.0,0.0,9.179850659,26.9147,49.58944526,10.42390066,33.3988,5.766744601,FullServiceRestaurant,Normal
4856,34.11872079,3.586220833,0.003215109,0.0,9.179850659,19.4245,52.16046099,10.24006161,25.0491,16.87129938,FullServiceRestaurant,Normal
4857,41.62180599,3.586220833,0.01074214,0.0,9.179850659,26.9147,67.38617048,10.53333833,41.7485,15.10433216,FullServiceRestaurant,Normal
4858,42.32269387,3.586220833,0.0,0.0,9.179850659,26.9147,64.66364398,5.461883397,41.7485,17.45326058,FullServiceRestaurant,Normal
4859,41.66500344,3.586220833,0.0,0.0,9.179850659,26.9147,62.02670305,3.409619138,41.7485,16.86858391,FullServiceRestaurant,Normal
4860,34.14104423,3.586220833,0.0,0.0,9.179850659,19.4245,52.39228135,3.888943204,33.3988,15.10453815,FullServiceRestaurant,Normal
4861,34.14001037,3.586220833,0.0,0.0,9.179850659,19.4245,47.3514821,8.379776504,25.0491,13.9226056,FullServiceRestaurant,Normal
4862,34.12162531,3.586220833,0.0,0.0,9.179850659,19.4245,57.05685565,10.3191575,33.3988,13.33889814,FullServiceRestaurant,Normal
4863,41.55322372,3.586220833,0.013642696,0.0,9.179850659,26.9147,72.68895659,10.42718495,50.0982,12.16357164,FullServiceRestaurant,Normal
4864,41.55091159,3.586220833,0.0,0.0,9.179850659,26.9147,73.63259712,9.612661359,50.0982,13.92173576,FullServiceRestaurant,Normal
4865,41.57027242,3.586220833,0.00595242,0.0,9.179850659,26.9147,68.74046002,0.0,50.0982,18.64226002,FullServiceRestaurant,Normal
4866,34.23285185,3.586220833,0.0,0.0,9.179850659,19.4245,52.07353991,0.030468037,33.3988,18.64427187,FullServiceRestaurant,Normal
4867,34.19980634,3.586220833,0.0,0.0,9.179850659,19.4245,52.33554483,2.065228641,33.3988,16.87151619,FullServiceRestaurant,Normal
4868,34.09703994,3.586220833,0.0,0.0,9.179850659,19.4245,51.4488982,7.749300732,25.0491,18.65049747,FullServiceRestaurant,Normal
4869,35.03417061,3.586220833,0.0,0.0,9.179850659,19.4245,42.62631272,12.00285368,16.6994,13.92405904,FullServiceRestaurant,Normal
4870,38.95663604,3.586220833,0.0,0.0,9.179850659,19.4245,38.35791768,19.59469462,8.3497,10.41352306,FullServiceRestaurant,Normal
4871,22.24995367,3.586220833,0.0,0.0,4.58992533,8.1892,39.53511914,29.26953554,3.33988,6.925703603,FullServiceRestaurant,Normal
4872,14.83596475,0.0,0.0,0.0,1.52997511,7.4902,3.35988,0.0,3.33988,0.02,FullServiceRestaurant,Normal
4873,14.85915131,0.0,0.0,0.0,1.52997511,7.4902,3.93193935,0.0,3.33988,0.59205935,FullServiceRestaurant,Normal
4874,14.87786666,0.0,0.0,0.0,1.52997511,7.4902,3.35988,0.0,3.33988,0.02,FullServiceRestaurant,Normal
4875,15.03815447,0.0,0.0,0.0,1.52997511,7.4902,3.931945274,0.0,3.33988,0.592065274,FullServiceRestaurant,Normal
4876,19.2095318,3.586220833,0.0,0.0,4.58992533,8.1892,40.10659637,31.73689637,8.3497,0.02,FullServiceRestaurant,Normal
4877,34.11456606,3.586220833,0.014067888,0.0,9.179850659,19.4245,48.14492587,26.25468896,16.6994,5.190836905,FullServiceRestaurant,Normal
4878,41.57184375,3.586220833,0.011743148,0.0,9.179850659,26.9147,46.35788663,15.54217764,25.0491,5.766608981,FullServiceRestaurant,Normal
4879,41.59369444,3.586220833,0.002187951,0.0,9.179850659,26.9147,46.59636053,8.00589844,33.3988,5.191662093,FullServiceRestaurant,Normal
4880,34.12273749,3.586220833,0.0,0.0,9.179850659,19.4245,39.47611464,9.234642498,25.0491,5.19237214,FullServiceRestaurant,Normal
4881,41.62466713,3.586220833,0.015709172,0.0,9.179850659,26.9147,67.14676172,8.528219272,41.7485,16.87004244,FullServiceRestaurant,Normal
4882,42.32376235,3.586220833,0.0,0.0,9.179850659,26.9147,65.3168208,6.696325185,41.7485,16.87199561,FullServiceRestaurant,Normal
4883,41.67440239,3.586220833,0.002393514,0.0,9.179850659,26.9147,55.967043,0.293974159,41.7485,13.92456884,FullServiceRestaurant,Normal
4884,34.15268614,3.586220833,0.0,0.0,9.179850659,19.4245,47.35741445,0.039005545,33.3988,13.9196089,FullServiceRestaurant,Normal
4885,34.15945044,3.586220833,0.0,0.0,9.179850659,19.4245,35.57230874,0.689068376,25.0491,9.834140359,FullServiceRestaurant,Normal
4886,34.16327257,3.586220833,0.0,0.0,9.179850659,19.4245,43.81188336,0.0,33.3988,10.41308336,FullServiceRestaurant,Normal
4887,41.62297447,3.586220833,0.021919659,0.0,9.179850659,26.9147,60.51044345,0.0,50.0982,10.41224345,FullServiceRestaurant,Normal
4888,41.62090289,3.586220833,0.00361788,0.0,9.179850659,26.9147,64.01867865,0.0,50.0982,13.92047865,FullServiceRestaurant,Normal
4889,41.76334863,3.586220833,0.155159453,0.0,9.179850659,26.9147,66.97016926,0.0,50.0982,16.87196926,FullServiceRestaurant,Normal
4890,34.25087545,3.586220833,0.0,0.0,9.179850659,19.4245,50.36109459,0.092287566,33.3988,16.87000702,FullServiceRestaurant,Normal
4891,34.22239686,3.586220833,0.0,0.0,9.179850659,19.4245,47.32012032,0.0,33.3988,13.92132032,FullServiceRestaurant,Normal
4892,34.1347802,3.586220833,0.0,0.0,9.179850659,19.4245,45.60116979,3.679290823,25.0491,16.87277897,FullServiceRestaurant,Normal
4893,35.06215038,3.586220833,0.0,0.0,9.179850659,19.4245,39.55783061,8.939237761,16.6994,13.91919285,FullServiceRestaurant,Normal
4894,38.99400808,3.586220833,0.0,0.0,9.179850659,19.4245,25.71483128,10.4401271,8.3497,6.925004178,FullServiceRestaurant,Normal
4895,22.28077723,3.586220833,0.0,0.0,4.58992533,8.1892,29.88514733,17.87792927,3.33988,8.667338065,FullServiceRestaurant,Normal
4920,14.86562906,0.0,0.0,0.0,1.52997511,7.4902,3.931953125,0.0,3.33988,0.592073125,FullServiceRestaurant,Normal
4921,14.89264013,0.0,0.0,0.0,1.52997511,7.4902,3.35988,0.0,3.33988,0.02,FullServiceRestaurant,Normal
4922,14.8946532,0.0,0.0,0.0,1.52997511,7.4902,3.35988,0.0,3.33988,0.02,FullServiceRestaurant,Normal
4923,15.58202897,0.0,0.0,0.0,1.52997511,7.4902,3.931959027,0.0,3.33988,0.592079027,FullServiceRestaurant,Normal
4924,19.75200531,3.586220833,0.0,0.0,4.58992533,8.1892,37.79415939,29.42445939,8.3497,0.02,FullServiceRestaurant,Normal
4925,34.36750055,3.586220833,0.014107865,0.0,9.179850659,19.4245,45.74733994,23.28188964,16.6994,5.766050303,FullServiceRestaurant,Normal
4926,41.60214055,3.586220833,0.020317395,0.0,9.179850659,26.9147,57.3007888,12.41337907,25.0491,19.83830973,FullServiceRestaurant,Normal
4927,41.61209461,3.586220833,0.0,0.0,9.179850659,26.9147,59.90955593,7.862564185,33.3988,18.64819174,FullServiceRestaurant,Normal
4928,34.14794207,3.586220833,0.0,0.0,9.179850659,19.4245,43.28386884,2.550553453,25.0491,15.68421539,FullServiceRestaurant,Normal
4929,41.65401175,3.586220833,0.002900131,0.0,9.179850659,26.9147,55.63671474,0.546338049,41.7485,13.34187669,FullServiceRestaurant,Normal
4930,42.3787675,3.586220833,0.003948246,0.0,9.179850659,26.9147,57.43785328,0.004564516,41.7485,15.68478876,FullServiceRestaurant,Normal
4931,42.13642966,3.586220833,0.391148241,0.0,9.179850659,26.9147,55.09241561,0.0,41.7485,13.34391561,FullServiceRestaurant,Normal
4932,34.38845559,3.586220833,0.164929151,0.0,9.179850659,19.4245,45.56297616,0.0,33.3988,12.16417616,FullServiceRestaurant,Normal
4933,34.21882108,3.586220833,0.0,0.0,9.179850659,19.4245,35.49211036,0.029997807,25.0491,10.41301255,FullServiceRestaurant,Normal
4934,34.20772514,3.586220833,0.0,0.0,9.179850659,19.4245,43.24973662,0.015973652,33.3988,9.834962972,FullServiceRestaurant,Normal
4935,41.6353013,3.586220833,0.022487051,0.0,9.179850659,26.9147,60.51009148,0.0,50.0982,10.41189148,FullServiceRestaurant,Normal
4936,41.93110444,3.586220833,0.312144452,0.0,9.179850659,26.9147,64.01816637,0.0,50.0982,13.91996637,FullServiceRestaurant,Normal
4937,42.32573981,3.586220833,0.707318727,0.0,9.179850659,26.9147,68.73818408,0.0,50.0982,18.63998408,FullServiceRestaurant,Normal
4938,34.13176797,3.586220833,0.011943867,0.0,9.179850659,19.4245,53.62348134,0.0,33.3988,20.22468134,FullServiceRestaurant,Normal
4939,34.11283294,3.586220833,0.0,0.0,9.179850659,19.4245,50.46876098,0.0,33.3988,17.06996098,FullServiceRestaurant,Normal
4940,34.04785279,3.586220833,0.002882882,0.0,9.179850659,19.4245,44.25664849,0.56730706,25.0491,18.64024143,FullServiceRestaurant,Normal
4941,35.07664085,3.586220833,0.0,0.0,9.179850659,19.4245,38.69671122,6.894077915,16.6994,15.10323331,FullServiceRestaurant,Normal
4942,39.00599182,3.586220833,0.0,0.0,9.179850659,19.4245,28.67675109,11.66151494,8.3497,8.665536152,FullServiceRestaurant,Normal
4943,22.29011077,3.586220833,0.0,0.0,4.58992533,8.1892,31.30871259,21.04274634,3.33988,6.926086248,FullServiceRestaurant,Normal
4944,2.271863331,0.0,0.0,0.0,0.233665043,1.14393881,0.513136782,0.0,0.510082288,0.003054495,FullServiceRestaurant,Theft1
4945,2.276843736,0.0,0.0,0.0,0.233665043,1.14393881,0.600509236,0.0,0.510082288,0.090426948,FullServiceRestaurant,Theft1
4946,2.279912878,0.0,0.0,0.0,0.233665043,1.14393881,0.513136782,0.0,0.510082288,0.003054495,FullServiceRestaurant,Theft1
4947,2.304723057,0.0,0.0,0.0,0.233665043,1.14393881,0.600502231,0.0,0.510082288,0.090419944,FullServiceRestaurant,Theft1
4948,2.940259662,0.547704626,0.0,0.0,0.700995129,1.250693399,4.603443708,3.325183494,1.275205719,0.003054495,FullServiceRestaurant,Theft1
4949,5.215336452,0.547704626,0.002382719,0.0,1.401990259,2.966601614,6.225376663,2.882172279,2.550411439,0.792792945,FullServiceRestaurant,Theft1
4950,6.355646538,0.547704626,0.003014775,0.0,1.401990259,4.110540424,8.661792856,1.717302797,3.825617158,3.118872901,FullServiceRestaurant,Theft1
4951,6.355373082,0.547704626,0.0,0.0,1.401990259,4.110540424,9.294289352,1.345838577,5.100822877,2.847627897,FullServiceRestaurant,Theft1
4952,5.215026565,0.547704626,0.0,0.0,1.401990259,2.966601614,6.860448032,0.639453041,3.825617158,2.395377833,FullServiceRestaurant,Theft1
4953,6.360800287,0.547704626,0.00092343,0.0,1.401990259,4.110540424,9.032979625,0.619001222,6.376028597,2.037949806,FullServiceRestaurant,Theft1
4954,6.468261278,0.547704626,0.00124833,0.0,1.401990259,4.110540424,8.68240297,0.0,6.376028597,2.306374373,FullServiceRestaurant,Theft1
4955,6.369316547,0.547704626,0.000911843,0.0,1.401990259,4.110540424,8.502162267,0.0,6.376028597,2.12613367,FullServiceRestaurant,Theft1
4956,5.217895332,0.547704626,0.0,0.0,1.401990259,2.966601614,6.88432616,0.014042257,5.100822877,1.769461025,FullServiceRestaurant,Theft1
4957,5.215075903,0.547704626,0.0,0.0,1.401990259,2.966601614,6.438145268,1.022159011,3.825617158,1.590369099,FullServiceRestaurant,Theft1
